Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Nolan Schanuel","LAA",65,270,6,28,30,0,0.081481481,0.151851851,0.132780083,0.290816326,0.261410788,0.333333333,0.394190871,0.3236805564827389,0.3190540455005787,103.43899361178337,-1.0145856207236648,0.08376030329722539,-2.6546266078948975,0.7164204860125737,"Nolan Schanuel",33189,694384
"Leody Taveras","BAL",71,256,2,30,30,9,0.09765625,0.2421875,0.117117117,0.339622641,0.252252252,0.329317269,0.369369369,0.31217673097748355,0.29122952492006365,98.21153703431376,2.1726628481410444,1.6310812165968833,-3.7438127398490906,0.7122994665816904,"Leody Taveras",18900,665750
"Luke Raley","SEA",72,223,14,25,35,1,0.053811659,0.322869955,0.251231527,0.299145299,0.24137931,0.30316742,0.492610837,0.3423949946056713,0.3592022635719993,123.91455329432324,0.6611016262322664,6.969384295485221,-7.974582195281982,0.7053963515767354,"Luke Raley",19354,670042
"Endy Rodríguez","PIT",29,96,3,12,11,2,0.177083333,0.239583333,0.179487179,0.326923076,0.256410256,0.389473684,0.435897435,0.36915367778978847,0.363165283203125,133.59997674801195,-0.36445583077147603,3.466803038291438,0.37097127735614777,0.7052594278579866,"Endy Rodriguez",25332,682848
"Austin Martin","MIN",74,249,2,30,17,8,0.124497991,0.180722891,0.08018868,0.301204819,0.245283018,0.353413654,0.325471698,0.31376125271540567,0.31083069460459023,97.09114029201531,-1.9025357882492244,-2.759309499953448,0.755544900894165,0.6980279053752616,"Austin Martin",27462,668885
"Chandler Simpson","TBR",76,303,0,33,16,19,0.05610561,0.102310231,0.05,0.294820717,0.264285714,0.304347826,0.314285714,0.277399280398187,0.2551684880660752,72.15726018154135,2.9676680429838598,-7.011598140936764,3.0774104595184326,0.6973167292820915,"Chandler Simpson",31912,802415
"Lars Nootbaar","STL",18,74,2,12,7,0,0.148648648,0.216216216,0.193548387,0.355555555,0.29032258,0.391891891,0.483870967,0.3775678873062134,0.39568138122558594,143.35329583165867,-0.3339307536371052,3.476596975631332,0.9217506647109985,0.6900539491186096,"Lars Nootbaar",21454,663457
"Jorge Mateo","ATL",51,113,4,25,11,7,0.053097345,0.292035398,0.158878505,0.342857142,0.261682242,0.300884955,0.420560747,0.31563562629497155,0.3318834895581271,98.64891884573956,1.34778389101848,1.1664449116634108,1.8881845474243164,0.6814259288277468,"Jorge Mateo",17273,622761
"Colt Emerson","SEA",33,116,7,15,17,1,0.086206896,0.318965517,0.269230769,0.25,0.211538461,0.293103448,0.48076923,0.33416178822517395,0.24987589079758216,118.29706836621838,0.5520197967998683,3.0626543954997585,-0.5069620609283447,0.6799426105869086,"Colt Emerson",33575,806068
"Willi Castro","COL",70,275,6,36,33,6,0.09090909,0.254545454,0.126016261,0.368421052,0.280487804,0.352727272,0.406504065,0.3382199939814481,0.3095819793478416,100.79844377863137,-1.765602762810886,-1.5048023212040533,-0.7917730212211609,0.6690114357619066,"Willi Castro",17338,650489
"Victor Caratini","MIN",60,227,6,19,30,0,0.096916299,0.189427312,0.126315789,0.263513513,0.236842105,0.330396475,0.363157894,0.30911688783527475,0.3428190450752731,93.92230806444528,-2.3410445926710963,-3.9730009842301266,2.4266960620880127,0.6648661028358385,"Victor Caratini",14968,605170
"Jackson Merrill","SDP",77,325,8,34,31,16,0.073846153,0.246153846,0.138047138,0.258373205,0.208754208,0.270186335,0.346801346,0.27180354613810775,0.3096285494143686,73.07946867543558,4.226521852891892,-6.1654575078305704,2.171597957611084,0.6605355752084758,"Jackson Merrill",29490,701538
"Luis Torrens","NYM",50,148,1,15,15,0,0.04054054,0.222972972,0.088235294,0.274509803,0.213235294,0.267123287,0.301470588,0.2567686756996259,0.2654994593726264,62.425287018131236,0.21375115541741252,-6.391489945175322,7.963167190551758,0.6455140216406434,"Luis Torrens",15905,620443
"Nathan Church","STL",61,202,5,25,20,5,0.054455445,0.212871287,0.139037433,0.312056737,0.262032085,0.306930693,0.401069518,0.3104325243742159,0.2951059813546662,97.73521849988441,0.9124235049821436,0.3690368534686801,-0.577837347984314,0.6417070280472378,"Nathan Church",31357,701675
"Manny Machado","SDP",78,327,14,38,43,1,0.110091743,0.220183486,0.196491228,0.19117647,0.185964912,0.273006134,0.38245614,0.28549164055306236,0.31482786290785847,82.38044691217374,-1.8159838314168155,-8.659415394795067,4.389627635478973,0.6390446781058301,"Manny Machado",11493,592518
"Luis García Jr.","WSN",76,260,13,34,49,2,0.042307692,0.157692307,0.229838709,0.266666666,0.262096774,0.292307692,0.491935483,0.3358545367534344,0.3354197105081165,112.87909997053269,-0.6907383129000664,3.286578166179419,-5.470839738845825,0.6312028250012576,"Luis Garcia Jr.",20391,671277
"Alex Freeland","LAD",59,191,3,20,17,1,0.104712041,0.27748691,0.096969697,0.324324324,0.236363636,0.319148936,0.333333333,0.29567412207735344,0.2951802801578603,86.06635657789755,0.2756251795217395,-2.8854101284639104,2.7716142535209656,0.6152659891189266,"Alex Freeland",31665,690976
"Blake Dunn","CIN",38,155,2,20,7,6,0.064516129,0.212903225,0.105633803,0.351851851,0.28169014,0.33548387,0.387323943,0.32102037245227444,0.27993692487678273,97.89382308666829,-0.039405242539942265,-0.42716062364477425,1.3816404938697815,0.6057343666474702,"Blake Dunn",29487,694362
"Alex Call","LAD",50,125,1,19,16,1,0.128,0.144,0.076923077,0.310344827,0.269230769,0.376,0.346153846,0.3310095896720886,0.2858323435629568,110.07659533870961,0.3588936529122293,1.854974691234423,-0.0005537271499633789,0.5987787317655223,"Alex Call",19296,669743
"Ryan O'Hearn","PIT",67,274,11,35,45,1,0.076642335,0.226277372,0.176706828,0.331460674,0.281124497,0.339416058,0.457831325,0.34699477555550934,0.3192441891401242,118.54313529272001,-2.60467781778425,3.4301518559879343,-6.454988956451416,0.5916845485355187,"Ryan O'Hearn",16442,656811
"Pedro Pagés","STL",44,143,4,12,11,2,0.041958041,0.244755244,0.139534884,0.260869565,0.217054263,0.258992805,0.356589147,0.26978379273586134,0.2815607319707456,70.114648619369,0.396357542835176,-4.679690118932568,5.881236910820007,0.5914721913200194,"Pedro Pages",25782,686780
"Gavin Sheets","SDP",74,261,12,30,33,4,0.107279693,0.233716475,0.212121212,0.253164556,0.225108225,0.314176245,0.437229437,0.3301869959666811,0.32577438646806156,112.75067343042235,-0.08068189257755876,3.8721188041760133,-6.484396576881409,0.5909667243574137,"Gavin Sheets",19901,657757
"Kyle Tucker","LAD",76,321,6,44,40,6,0.124610591,0.205607476,0.13768116,0.280193236,0.231884057,0.330218068,0.369565217,0.31415722117617123,0.3198497926706094,98.62551180097681,0.6302228523418307,0.10616728970773404,-4.768000364303589,0.5794928200047997,"Kyle Tucker",18345,663656
"Brendan Donovan","SEA",25,101,3,9,8,1,0.108910891,0.148514851,0.178571429,0.298507462,0.273809523,0.386138613,0.452380952,0.3716299811212143,0.344603297686336,143.86147172860774,-0.04841003706678748,5.1917986547050425,-3.1471292972564697,0.5736622770910272,"Brendan Donovan",24679,680977
"Spencer Steer","CIN",77,305,13,46,34,3,0.095081967,0.232786885,0.191881919,0.275132275,0.239852398,0.318032786,0.431734317,0.3290570350944019,0.34857037602638713,103.35468725551628,1.6435430222190917,2.858842091995675,-7.157963991165161,0.5638611606822651,"Spencer Steer",26323,668715
"Kyle Stowers","MIA",58,244,8,25,30,1,0.094262295,0.31557377,0.196261682,0.307692307,0.224299065,0.312757201,0.420560747,0.3197089065159999,0.3236464187812014,100.54563378949946,0.35090974997729063,0.5090426992057424,-2.8458354473114014,0.5631846008204162,"Kyle Stowers",26151,669065
"Ryan Vilade","TBR",47,139,5,12,27,3,0.086330935,0.201438848,0.18699187,0.311827956,0.276422764,0.333333333,0.463414634,0.3438685354979142,0.31000490954322535,117.50897632332942,0.5530654666945338,3.4319189681562423,-2.923705577850342,0.5550628857395415,"Ryan Vilade",22165,668723
"Daniel Schneemann","CLE",66,229,6,24,26,4,0.091703056,0.296943231,0.129807692,0.276119402,0.206730769,0.279475982,0.336538461,0.27662157804164306,0.2922189612137644,73.69266313842945,-0.9159596399404109,-8.042132907690814,5.300624489784241,0.5505884495890845,"Daniel Schneemann",25180,682177
"Randal Grichuk","- - -",52,118,9,21,22,0,0.042372881,0.237288135,0.315315315,0.28,0.27027027,0.305084745,0.585585585,0.37624205118518766,0.39247291370973747,140.60941377479773,0.5376704824157059,6.205969299002108,-5.049868136644363,0.544884118477517,"Randal Grichuk",10243,545341
"Nathaniel Lowe","CIN",63,200,9,20,25,0,0.125,0.245,0.222857143,0.307692307,0.257142857,0.35,0.48,0.3609259452053051,0.36228776842818977,125.00942095213937,-0.8610919639468193,5.079981457497904,-6.380380392074585,0.5241565140911786,"Nathaniel Lowe",19566,663993
"Jared Young","NYM",37,110,6,13,14,0,0.081818181,0.218181818,0.222222222,0.257142857,0.242424242,0.309090909,0.464646464,0.3352538070895455,0.34680023193359377,115.75546409286311,0.048273611813783646,2.106794000153509,-0.5424807071685791,0.5200544686395718,"Jared Young",20404,676724
"J.T. Realmuto","PHI",57,215,5,21,24,3,0.079069767,0.190697674,0.12565445,0.231292517,0.204188481,0.28372093,0.329842931,0.27662240211353745,0.32118867386219113,70.99885176283274,0.35728253656998277,-7.048738484924709,5.191902220249176,0.5168094662384235,"J.T. Realmuto",11739,592663
"Gary Sánchez","MIL",46,149,7,22,21,0,0.167785234,0.201342281,0.223140495,0.223529411,0.214876033,0.355704697,0.438016528,0.35204110369586306,0.3578645096344202,124.61309989624141,-0.7340516396798193,3.6219082304070263,-3.3807143568992615,0.5135207994206691,"Gary Sanchez",11442,596142
"Ildemaro Vargas","ARI",71,265,7,38,44,1,0.052830188,0.090566037,0.146341464,0.263888888,0.260162601,0.304182509,0.406504065,0.3086340893274066,0.3156687909571821,93.377545418666,0.4088445818051696,-1.6756278211931281,-1.8773329257965088,0.5084515191949801,"Ildemaro Vargas",13324,545121
"Jorbit Vivas","WSN",60,169,3,20,14,0,0.082840236,0.130177514,0.109589041,0.276422764,0.253424657,0.331325301,0.363013698,0.3120295972709196,0.30536368956048804,96.69019617568631,-0.2835782659240067,-0.9479639186484725,0.468635231256485,0.50589992917412,"Jorbit Vivas",23917,678391
"Jordan Lawlar","ARI",12,44,1,6,4,4,0.068181818,0.227272727,0.131578948,0.407407407,0.315789473,0.409090909,0.447368421,0.3840022913434289,0.34819850054654206,144.5897876375135,1.0865229205228388,3.416863338870496,0.1234988421201706,0.50436352420782,"Jordan Lawlar",29976,691783
"Miguel Rojas","LAD",54,131,2,12,13,0,0.06870229,0.106870229,0.104347826,0.284313725,0.269565217,0.325581395,0.373913043,0.30972440760265024,0.3259054080460423,95.61344150653231,-1.4860091181471944,-2.1685466032493963,2.877120852470398,0.501967510537341,"Miguel Rojas",7802,500743
"Ryan McMahon","NYY",69,202,8,19,23,3,0.074257425,0.306930693,0.150537634,0.267241379,0.209677419,0.268656716,0.360215053,0.2788175136888798,0.3041704559326172,75.13463809795931,-0.09857492987066507,-6.039993693443088,3.7655140161514282,0.5002919793387822,"Ryan McMahon",15112,641857
"Jose Altuve","HOU",61,260,8,36,21,1,0.092307692,0.223076923,0.154506438,0.285714285,0.240343347,0.312741312,0.394849785,0.31203412847925527,0.29987963508157167,97.24551393430514,-1.5167163517326117,-2.3638617130664827,-2.083320677280426,0.4894334228923133,"Jose Altuve",5417,514888
"Connor Wong","BOS",34,107,1,12,14,2,0.093457943,0.205607476,0.120879121,0.347826086,0.274725274,0.361904761,0.395604395,0.3392153336888268,0.3256321498325893,111.02147613913176,-0.9878448960371315,0.4071337252832006,0.5853257030248642,0.4884093715306652,"Connor Wong",19896,657136
"Donovan Walton","LAA",27,86,3,13,12,0,0.03488372,0.174418604,0.195121951,0.375,0.329268292,0.352941176,0.524390243,0.37952073461869185,0.3138049181769876,141.5385315760506,-0.4212398249655962,3.804410931895486,-2.1456331610679626,0.4801045074397508,"Donovan Walton",19314,622268
"Cal Raleigh","SEA",51,222,8,19,21,2,0.117117117,0.319819819,0.149484536,0.205128205,0.164948453,0.261261261,0.314432989,0.26066936028970256,0.2894007021242434,68.15346851242681,-0.6598694515414536,-9.022812180858516,5.6512733697891235,0.4611803418027184,"Cal Raleigh",21534,663728
"Ryan Waldschmidt","ARI",33,122,0,11,8,5,0.06557377,0.327868852,0.098214286,0.402777777,0.258928571,0.314049586,0.357142857,0.2995190438160226,0.2887538878385686,87.18392654388404,0.779785031452775,-1.077361219518271,1.6533728763461113,0.4589526130777409,"Ryan Waldschmidt",35061,814439
"Corey Seager","TEX",48,209,9,26,24,1,0.119617224,0.258373205,0.183333333,0.201680672,0.183333333,0.287081339,0.366666666,0.2881851403609566,0.33725642697246755,81.80321665031178,-0.9863654593937099,-5.485043573497974,2.331499084830284,0.43626488585119033,"Corey Seager",13624,608369
"Derek Hill","- - -",62,118,6,16,13,7,0.059322033,0.355932203,0.185185185,0.35,0.25,0.301724137,0.435185185,0.32250326820488634,0.29569056137748384,102.82825081766585,-0.4105718876235187,-0.006955211861009669,0.15629230439662933,0.4330124448411979,"Derek Hill",16947,656537
"Kyle Isbel","KCR",56,183,3,16,11,5,0.054644808,0.224043715,0.109756097,0.305785123,0.243902439,0.297752808,0.353658536,0.2901622328195679,0.2753279610966029,78.73167459103783,1.7276261141523719,-2.876300534175516,0.5861123502254486,0.42988599918795756,"Kyle Isbel",21614,664728
"Taylor Trammell","HOU",33,93,2,11,9,1,0.075268817,0.344086021,0.154761905,0.42,0.273809523,0.336956521,0.428571428,0.3372237196435099,0.2798523280931556,114.43227473815318,0.7776690521277487,2.365344561611657,-1.5160907208919525,0.42314788842061174,"Taylor Trammell",19960,666211
"Alika Williams","ATH",25,56,1,9,7,0,0.035714285,0.285714285,0.169811321,0.416666666,0.301886792,0.327272727,0.471698113,0.3465129873969338,0.2169928197507505,117.37678700009427,-0.17048715753480792,0.9805822566330069,1.0902014672756195,0.413349116600348,"Alika Williams",27604,675961
"Kyle Manzardo","CLE",72,257,9,27,27,0,0.108949416,0.315175097,0.161434978,0.318518518,0.233183856,0.326848249,0.394618834,0.321541493968741,0.3179672839594822,104.34134835661375,-1.5584083828143775,-0.2386276968395613,-4.886675521731377,0.4096218569570713,"Kyle Manzardo",29794,700932
"Steven Kwan","CLE",74,302,1,32,13,3,0.129139072,0.105960264,0.047244094,0.237668161,0.212598425,0.322147651,0.259842519,0.27422011801690765,0.3044494577005607,72.05415623468502,-0.08438240783289075,-10.067545799665362,3.328333556652069,0.40849815634283654,"Steven Kwan",24610,680757
"Elias Díaz","- - -",24,52,2,7,10,0,0.019230769,0.192307692,0.2,0.307692307,0.28,0.288461538,0.48,0.32675996881264907,0.27253472805023193,106.16744998670363,-1.2842493751086295,-0.9048881060454235,3.052024856209755,0.4066261352478644,"Elias Diaz",11680,553869
"Cole Carrigg","COL",15,63,3,10,11,1,0.142857142,0.206349206,0.25,0.27027027,0.25,0.365079365,0.5,0.373827388362279,0.35584168207077754,124.9934551632135,0.023003296460956335,1.8932467149825616,0.019277140498161316,0.40121069428177225,"Cole Carrigg",33253,694249
"Colt Keith","DET",74,234,5,29,18,4,0.051282051,0.192307692,0.123853211,0.295857988,0.252293577,0.299145299,0.376146788,0.29838899389291423,0.3166179738842878,87.10969048323085,1.6890639760531485,-1.8789226056762738,-2.5695619881153107,0.3951415590795283,"Colt Keith",27899,690993
"Taylor Walls","TBR",62,218,0,29,18,12,0.119266055,0.247706422,0.071428572,0.307692307,0.219780219,0.320754716,0.291208791,0.28341262126868627,0.25611190795898436,76.26013944223907,2.0441701686941087,-4.0776232020300895,0.19122052192687988,0.39434618717735115,"Taylor Walls",22458,670764
"Jake Mangum","PIT",62,192,1,22,14,14,0.052083333,0.177083333,0.056818182,0.359154929,0.295454545,0.338624338,0.352272727,0.3079442819382282,0.28080536216817875,92.0085585826558,1.237256268505007,-0.5852021835597403,-1.7842982411384583,0.38920216272170466,"Jake Mangum",26202,663968
"Denzer Guzman","LAA",15,65,3,7,11,1,0.092307692,0.215384615,0.186440678,0.285714285,0.254237288,0.323076923,0.440677966,0.33536217396075907,0.3219821049616887,111.40931611871177,-0.5459030345082283,0.3313340430661851,1.1635597199201584,0.3873899491542125,"Denzer Guzman",28816,694203
"Heliot Ramos","SFG",44,176,4,19,20,0,0.056818181,0.267045454,0.157575758,0.347826086,0.266666666,0.306818181,0.424242424,0.3162440858568464,0.3254840318546739,101.9297811183938,0.1087698545306921,0.5121848225781168,-2.457954525947571,0.3797745826905342,"Heliot Ramos",22515,671218
"Austin Hedges","CLE",41,121,1,12,9,1,0.082644628,0.165289256,0.094339623,0.313953488,0.264150943,0.330508474,0.358490566,0.3089815989389258,0.28955789339744437,95.7717804667944,-0.837661215569824,-1.4428444776516822,0.853043720126152,0.3782364702227886,"Austin Hedges",12976,595978
"Hyeseong Kim","LAD",43,131,1,16,11,5,0.091603053,0.236641221,0.068965517,0.337209302,0.258620689,0.323076923,0.327586206,0.2933196269548856,0.30425902146559497,84.46649123297021,1.1702164853923023,-1.246758467626098,0.7334844768047333,0.37773775347942184,"Hyeseong Kim",35322,808975
"Christian Yelich","MIL",47,211,5,36,25,5,0.094786729,0.274881516,0.143617022,0.349206349,0.260638297,0.33649289,0.404255319,0.3252497061587977,0.29721179375281703,106.40850560649116,0.006450838875025511,1.612543180433729,-4.771881587803364,0.3712518772635942,"Christian Yelich",11477,592885
"Bryan Torres","STL",18,49,2,6,5,1,0.102040816,0.163265306,0.186046512,0.242424242,0.232558139,0.3125,0.418604651,0.32172346611817676,0.3257453187983087,105.40734584276163,0.23861915059387684,0.5533298545511964,1.4440451264381409,0.36389172057004127,"Bryan Torres",21464,663494
"Lane Thomas","KCR",68,210,5,19,22,3,0.142857142,0.214285714,0.125,0.2578125,0.21590909,0.333333333,0.34090909,0.308299936567034,0.31780820574079244,91.10695983509206,0.1779434299096465,-2.031147324195793,-1.8701527118682861,0.3638593759985435,"Lane Thomas",16939,657041
"Tyler Callihan","PIT",20,56,2,8,9,1,0.125,0.285714285,0.255319149,0.333333333,0.255319148,0.357142857,0.510638297,0.37153787378753933,0.2920073781694685,135.22002365994527,0.6826318698003888,3.02529022735983,-1.2652662694454193,0.362732426511516,"Tyler Callihan",27497,682997
"Francisco Lindor","NYM",26,114,2,14,5,2,0.096491228,0.166666666,0.117647059,0.24691358,0.215686274,0.298245614,0.333333333,0.28528807299178943,0.33224243030213474,81.80404680002611,-0.2934835907071829,-2.757314786976149,2.5142877101898193,0.34942305217902464,"Francisco Lindor",12916,596019
"Carlos Cortes","ATH",62,206,6,17,22,1,0.101941747,0.111650485,0.160220995,0.287581699,0.276243093,0.3592233,0.436464088,0.3518794546428236,0.3562327042001809,121.03830688405634,-1.2001764858141541,3.926335955216988,-7.84636926651001,0.34746862434050696,"Carlos Cortes",21842,666126
"Dane Myers","CIN",61,131,3,17,13,5,0.122137404,0.259541984,0.125,0.328947368,0.25,0.351145038,0.375,0.32798107707773455,0.3602415720621745,102.62358022240485,1.2109566563740373,1.6191791500739896,-2.447694778442383,0.34568598897743263,"Dane Myers",22054,667472
"John Rave","KCR",7,16,1,3,1,0,0.1875,0.3125,0.538461539,0.428571428,0.307692307,0.4375,0.846153846,0.5172495469450951,0.4870260953903198,233.6724723203062,0.21319219144061208,2.7431074399231106,0.05472460389137268,0.34241005120279056,"John Rave",26284,670231
"Jakob Marsee","MIA",80,332,4,40,21,18,0.129518072,0.23192771,0.100719425,0.257575757,0.197841726,0.319148936,0.298561151,0.28792439604965026,0.3010185311693664,78.94824914624961,0.5585986711084843,-7.742920832321442,0.3459972143173218,0.33750671537987115,"Jakob Marsee",31370,805300
"Blaze Jordan","STL",13,50,1,5,12,0,0.04,0.1,0.177777778,0.261904761,0.266666666,0.28,0.444444444,0.3016442632675171,0.27619224548339844,91.76364767240122,0.12342015421018004,-0.3657232569547,2.052737183868885,0.3356180467814302,"Blaze Jordan",28199,691458
"Rodolfo Durán","SDP",27,71,3,8,8,0,0.098591549,0.239436619,0.206349207,0.139534883,0.142857142,0.239436619,0.349206349,0.26227770137115264,0.285348755972726,66.60671416497587,0.5153239062055945,-2.300780751900459,3.305291637778282,0.33514462350884755,"Rodolfo Duran",20958,660710
"Darell Hernaiz","ATH",47,134,1,12,7,3,0.097014925,0.171641791,0.050847458,0.287234042,0.237288135,0.318181818,0.288135593,0.2808498320254413,0.2633125131780451,72.5750695908333,-0.06418014224618673,-4.411227204897294,2.8804675340652466,0.3296454852381911,"Darell Hernaiz",26224,687231
"Carlos Narváez","BOS",46,149,2,15,4,1,0.073825503,0.315436241,0.090909091,0.297619047,0.204545454,0.278911564,0.295454545,0.26202376724100435,0.2857835471224623,58.35396835934346,-1.0376533181406558,-8.377785868425727,6.215558648109436,0.3197646491959874,"Carlos Narvaez",19722,665966
"Nate Eaton","BOS",8,21,1,3,4,2,0.19047619,0.142857142,0.3125,0.25,0.25,0.428571428,0.5625,0.4285799577122643,0.42652361733572824,171.99461410717242,0.49484907928854227,2.2832435250611827,0.09991595149040222,0.3183563714725293,"Nate Eaton",25055,681987
"Cooper Pratt","MIL",10,35,0,4,2,5,0.142857142,0.171428571,0.034482759,0.333333333,0.275862068,0.371428571,0.310344827,0.31441712038857594,0.3774251648873994,99.04782840467728,1.2713109869509935,1.2317274540303742,0.7620866596698761,0.3175835778057902,"Cooper Pratt",33530,806198
"Matt Shaw","CHC",54,142,4,18,20,4,0.070422535,0.183098591,0.173228346,0.275510204,0.244094488,0.312056737,0.417322834,0.3199816337713959,0.2997118902544603,103.86767019960482,-0.7699641138315201,-0.11763153901784884,-1.3478167653083801,0.3170272302538989,"Matt Shaw",33322,807713
"Dylan Crews","WSN",33,132,5,19,17,3,0.015151515,0.204545454,0.158730158,0.255319148,0.23015873,0.265151515,0.388888888,0.28668578285159485,0.32354142283665316,79.46922595118687,0.6270361221395433,-2.5918865362178645,1.4177151918411255,0.3138237784673953,"Dylan Crews",33541,686611
"Yohendrick Piñango","TOR",43,136,4,10,18,0,0.06617647,0.220588235,0.1496063,0.344086021,0.283464566,0.330882352,0.433070866,0.33561526063610525,0.31856803333058076,113.36315430683415,-0.23226086888462305,1.9175086515386375,-3.6947171688079834,0.311831169851954,"Yohendrick Pinango",26664,682818
"Matt McLain","CIN",76,292,8,31,25,11,0.119863013,0.260273972,0.146245059,0.24852071,0.197628458,0.302405498,0.343873517,0.2934158214998409,0.3259879775525789,79.13669591760022,-0.7473334255628288,-7.983311241395377,1.5926407054066658,0.3085415669133203,"Matt McLain",29695,680574
"Brandon Lockridge","MIL",28,96,0,9,12,5,0.104166666,0.260416666,0.047058823,0.416666666,0.294117647,0.368421052,0.34117647,0.32398567074223567,0.27645809092420215,105.54960110572547,0.9245975376106799,1.5573943581421146,-1.6333199739456177,0.30733931327411207,"Brandon Lockridge",21496,663604
"Enrique Hernández","LAD",2,4,1,2,2,0,0,0,1.25,1,1,1,2.25,1.3676385581493378,0.7797499895095825,814.4597755749196,-0.005341401789337397,3.3891058279026547,-0.49893542751669884,0.3069815985022234,"Enrique Hernandez",10472,571771
"José Fermín","STL",46,126,3,13,15,3,0.071428571,0.142857142,0.130434783,0.305263157,0.278260869,0.328,0.408695652,0.3243586502075195,0.2869140319824219,107.19793766086,0.6583835035562515,1.7356171592667304,-2.8739015460014343,0.297781351865382,"Jose Fermin",21746,665877
"Kyle Higashioka","TEX",46,152,5,16,14,0,0.09868421,0.269736842,0.132352941,0.288888888,0.227941176,0.309210526,0.360294117,0.3012304843256348,0.29604515276457133,90.70400447425268,-0.7670300132595003,-2.4384419652548344,-0.07403725385665894,0.2950178074020217,"Kyle Higashioka",5517,543309
"Rafael Devers","SFG",81,344,12,36,39,0,0.078488372,0.293604651,0.19745223,0.305418719,0.235668789,0.296511627,0.433121019,0.31509687450894136,0.30421092013809337,101.15025787313142,-1.0339303999207914,-0.5639443748773618,-7.639480650424957,0.29488915068499,"Rafael Devers",17350,646240
"Nick Madrigal","LAA",15,52,0,7,2,1,0.134615384,0.057692307,0.022727273,0.292682926,0.272727272,0.384615384,0.295454545,0.3211900878411073,0.2978541117448073,101.73975647235945,-0.13152542291209102,-0.024512601626457298,1.0438353791832924,0.2919571843651444,"Nick Madrigal",20521,663611
"Ali Sánchez","NYY",11,23,0,2,3,0,0.04347826,0.304347826,0.095238095,0.428571428,0.285714285,0.347826086,0.38095238,0.32715372676434723,0.31863382588262146,108.11424967143972,0.09661170188337564,0.31737161377894374,1.7309243083000183,0.2915526109656818,"Ali Sanchez",18551,645305
"Jhonny Pereda","SEA",19,68,2,8,4,0,0.058823529,0.161764705,0.095238096,0.3,0.269841269,0.323529411,0.365079365,0.30896931273095746,0.34580592255094156,101.10833959517265,-1.2361359018832445,-1.1469849938988217,1.5896499808877707,0.2912705738211342,"Jhonny Pereda",19802,640902
"Royce Lewis","MIN",49,197,7,20,22,5,0.091370558,0.274111675,0.16,0.267241379,0.217142857,0.294416243,0.377142857,0.2977982596092418,0.30481752889410496,86.199651722783,1.2997932899743319,-1.9160900245593417,-2.2875252962112427,0.28604214880600376,"Royce Lewis",20437,668904
"Roman Anthony","BOS",30,130,1,12,5,2,0.153846153,0.253846153,0.091743119,0.32,0.229357798,0.353846153,0.321100917,0.3104254714278288,0.3522428572177887,91.37826426526622,0.8400427782908082,-0.4857695983428083,-1.3793655633926392,0.28116224084218444,"Roman Anthony",31812,701350
"Joey Loperfido","HOU",35,109,1,13,11,1,0.119266055,0.23853211,0.129032258,0.298507462,0.225806451,0.324074074,0.354838709,0.3020848342191393,0.30533125690210644,90.45714887110533,0.22782879834994674,-1.0025778132755983,-0.22942876815795898,0.26948285284398377,"Joey Loperfido",29630,694388
"Cedric Mullins","TBR",69,269,7,27,23,13,0.085501858,0.19330855,0.115384615,0.232954545,0.205128205,0.288973384,0.32051282,0.2770568148264867,0.26802855384856117,71.92359724410079,-0.08544331789016724,-9.01927473884524,2.0501561164855957,0.2656126491040891,"Cedric Mullins",17929,656775
"Tommy Troy","ARI",28,96,3,17,7,0,0.104166666,0.208333333,0.162790698,0.285714285,0.244186046,0.322916666,0.406976744,0.32318853959441185,0.3262818654378255,103.26720727205061,-0.3995934687554836,-0.027048066953933858,-0.47424620389938354,0.26409053413353734,"Tommy Troy",33279,694371
"Rafael Flores Jr.","PIT",2,5,1,2,2,0,0.4,0,1.333333334,0.5,0.666666666,0.8,2,0.9429487466812134,0.759722375869751,523.4902921067492,-0.03380999993532896,2.4812291561991975,-0.1117619052529335,0.257321678410811,"Rafael Flores Jr.",31991,804668
"Ramón Laureano","SDP",53,206,7,23,21,7,0.097087378,0.31553398,0.17032967,0.267857142,0.203296703,0.286407766,0.373626373,0.2923044897977588,0.3122459337549302,87.00973720154158,0.4996891636401415,-2.6787686004604963,-1.4490265250205994,0.25637603821792293,"Ramon Laureano",17128,657656
"Everson Pereira","CHW",21,77,3,7,7,1,0.064935064,0.298701298,0.188405798,0.295454545,0.231884057,0.298701298,0.420289855,0.31422627281833004,0.30248798023570667,97.90898014952214,-0.07781188935041428,-0.2682671137338649,0.04539644718170166,0.25619680257204197,"Everson Pereira",23695,677592
"Max Schuemann","NYY",23,42,0,9,3,2,0.214285714,0.238095238,0.125,0.272727272,0.1875,0.38095238,0.3125,0.330137958129247,0.3052387010483515,110.15037921071765,0.5274917054921389,1.0317761447673004,-0.04760622978210449,0.2521678864202035,"Max Schuemann",24488,680474
"Luke Keaschall","MIN",77,305,2,38,24,11,0.095081967,0.157377049,0.074626866,0.28959276,0.246268656,0.327868852,0.320895522,0.29470474331786756,0.2954766553620694,84.08895750007949,2.7712285052984953,-2.9691758408748807,-5.487287402153015,0.24476355137623979,"Luke Keaschall",33321,807712
